"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 21 09:06:45 CST 2024","Fri Jun 21 09:06:47 CST 2024","2047","test_case","test_testin_login","TestLogin","","","登录成功","测试登录模块"
"passed","Fri Jun 21 09:07:30 CST 2024","Fri Jun 21 09:07:32 CST 2024","1814","test_case","test_system_management","TestSystemManagement","","","删除机构-取消删除",""
"passed","Fri Jun 21 09:06:53 CST 2024","Fri Jun 21 09:06:55 CST 2024","2010","test_case","test_testin_login","TestLogin","","","登录成功","测试登录模块"
"broken","Fri Jun 21 09:18:12 CST 2024","Fri Jun 21 09:18:14 CST 2024","1745","test_case","test_terminal_center","TestTerminalCenter","","","删除设备成功",""
"passed","Fri Jun 21 09:09:59 CST 2024","Fri Jun 21 09:10:13 CST 2024","13763","test_case","test_media_center","TestMediaCenter","","","重命名文件名称",""
"passed","Fri Jun 21 09:11:47 CST 2024","Fri Jun 21 09:12:28 CST 2024","41173","test_case","test_play_bill","TestPlayBill","","","成功失效节目单",""
"passed","Fri Jun 21 09:08:36 CST 2024","Fri Jun 21 09:08:37 CST 2024","637","test_case","test_program_management","TestProgramManagement","","","创建联屏节目，测试屏幕组合-列数，箭头向下减少个数分功能",""
"passed","Fri Jun 21 09:07:27 CST 2024","Fri Jun 21 09:07:30 CST 2024","3030","test_case","test_system_management","TestSystemManagement","","","修改名称门店",""
"passed","Fri Jun 21 09:06:45 CST 2024","Fri Jun 21 09:06:50 CST 2024","4570","test_case","test_media_center","TestMediaCenter","","","点击素材中心",""
"passed","Fri Jun 21 09:09:05 CST 2024","Fri Jun 21 09:09:48 CST 2024","42787","test_case","test_play_bill","TestPlayBill","","","成功引用用节目单",""
"passed","Fri Jun 21 09:10:02 CST 2024","Fri Jun 21 09:10:39 CST 2024","36103","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-筛选简单节目",""
"passed","Fri Jun 21 09:11:16 CST 2024","Fri Jun 21 09:12:02 CST 2024","46824","test_case","test_program_management","TestProgramManagement","","","重命名节目",""
"passed","Fri Jun 21 09:12:47 CST 2024","Fri Jun 21 09:12:48 CST 2024","1155","test_case","test_play_bill","TestPlayBill","","","成功删除节目单",""
"passed","Fri Jun 21 09:15:07 CST 2024","Fri Jun 21 09:15:10 CST 2024","2952","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选择节目-进行标签的展开",""
"passed","Fri Jun 21 09:07:34 CST 2024","Fri Jun 21 09:07:37 CST 2024","2897","test_case","test_system_management","TestSystemManagement","","","创建新账号,不输入内容，点击确认",""
"passed","Fri Jun 21 09:08:28 CST 2024","Fri Jun 21 09:09:38 CST 2024","70018","test_case","test_terminal_center","TestTerminalCenter","","","发送插播字幕，位置：中",""
"passed","Fri Jun 21 09:07:09 CST 2024","Fri Jun 21 09:07:10 CST 2024","481","test_case","test_release_management","TestReleaseStrategy","","","全选设备",""
"passed","Fri Jun 21 09:07:16 CST 2024","Fri Jun 21 09:07:18 CST 2024","1308","test_case","test_release_management","TestReleaseStrategy","","","展开所有的机构",""
"passed","Fri Jun 21 09:07:13 CST 2024","Fri Jun 21 09:07:18 CST 2024","5039","test_case","test_program_management","TestProgramManagement","","","新增一个竖屏的普通节目",""
"passed","Fri Jun 21 09:12:49 CST 2024","Fri Jun 21 09:12:49 CST 2024","112","test_case","test_play_bill","TestPlayBill","","","使用状态过滤，过滤已发布节目单",""
"broken","Fri Jun 21 09:09:48 CST 2024","Fri Jun 21 09:09:48 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","取消节目单失效",""
"passed","Fri Jun 21 09:07:18 CST 2024","Fri Jun 21 09:07:20 CST 2024","2588","test_case","test_release_management","TestReleaseStrategy","","","折叠所有的机构",""
"passed","Fri Jun 21 09:12:06 CST 2024","Fri Jun 21 09:13:16 CST 2024","70313","test_case","test_terminal_center","TestTerminalCenter","","","批量操作：停止、播放",""
