"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed May 15 17:10:37 CST 2024","Wed May 15 17:10:58 CST 2024","21231","test_case","test_terminal_center","TestTerminalCenter","","","查看设备中心-组织架构树，折叠和展开所有门店",""
"broken","Wed May 15 17:45:43 CST 2024","Wed May 15 17:46:52 CST 2024","68996","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-预览仅一个节目",""
"broken","Wed May 15 17:12:07 CST 2024","Wed May 15 17:12:07 CST 2024","0","test_case","test_program_management","TestProgramManagement","","","引用节目",""
"broken","Wed May 15 15:39:04 CST 2024","Wed May 15 15:41:14 CST 2024","130182","test_case","test_terminal_center","TestTerminalCenter","","","在设备中心，点击更多按钮",""
"passed","Wed May 15 15:44:56 CST 2024","Wed May 15 15:44:56 CST 2024","374","test_case","test_program_management","TestProgramManagement","","","关闭创建节目弹框",""
"passed","Wed May 15 17:32:27 CST 2024","Wed May 15 17:33:44 CST 2024","77303","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"broken","Wed May 15 17:38:27 CST 2024","Wed May 15 17:38:28 CST 2024","450","test_case","test_release_management","TestReleaseStrategy","","","保存为标签",""
"broken","Wed May 15 17:24:21 CST 2024","Wed May 15 17:25:08 CST 2024","47061","test_case","test_release_management","TestReleaseStrategy","","","节目编排中，选择日期",""
"broken","Wed May 15 16:53:31 CST 2024","Wed May 15 16:53:31 CST 2024","0","test_case","test_media_center","TestMediaCenter","","","在删除单个素材弹框，关闭删除弹框",""
"broken","Wed May 15 17:07:46 CST 2024","Wed May 15 17:07:47 CST 2024","1012","test_case","test_media_center","TestMediaCenter","","","确认删除单个素材，删除成功",""
"passed","Wed May 15 15:37:50 CST 2024","Wed May 15 15:37:52 CST 2024","1701","test_case","test_testin_login","TestLogin","","","登录成功","测试登录模块"
