"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 30 09:59:34 CST 2024","Tue Apr 30 10:00:01 CST 2024","26882","test_case","test_terminal_center","TestTerminalCenter","","","取消删除设备",""
"broken","Tue Apr 30 09:38:25 CST 2024","Tue Apr 30 09:38:25 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","将引用的节目单进行暂存操作",""
"broken","Tue Apr 30 09:37:31 CST 2024","Tue Apr 30 09:37:33 CST 2024","2674","test_case","test_media_center","TestMediaCenter","","","单个素材发布",""
"broken","Tue Apr 30 09:41:06 CST 2024","Tue Apr 30 09:41:28 CST 2024","21926","test_case","test_release_management","TestReleaseManagemen_2","","","在选设备抽屉，切换到‘设备分组’tab上",""
"skipped","Tue Apr 30 09:54:09 CST 2024","Tue Apr 30 09:54:09 CST 2024","0","test_case","test_terminal_center","TestTerminalCenter","","","设备设置中，重新选择设备标签",""
"broken","Tue Apr 30 09:54:09 CST 2024","Tue Apr 30 09:54:38 CST 2024","28171","test_case","test_terminal_center","TestTerminalCenter","","","下发关机指令",""
"broken","Tue Apr 30 09:56:09 CST 2024","Tue Apr 30 09:56:13 CST 2024","3770","test_case","test_terminal_center","TestTerminalCenter","","","批量操作：停止、播放",""
"broken","Tue Apr 30 09:39:14 CST 2024","Tue Apr 30 09:39:14 CST 2024","0","test_case","test_program_management","TestProgramManagement","","","确认删除节目",""
"broken","Tue Apr 30 09:36:17 CST 2024","Tue Apr 30 09:36:20 CST 2024","2645","test_case","test_media_center","TestMediaCenter","","","预览素材",""
"passed","Tue Apr 30 10:01:14 CST 2024","Tue Apr 30 10:01:19 CST 2024","5041","test_case","test_testin_login","TestLogin","","","登录成功","测试登录模块"
"broken","Tue Apr 30 09:36:47 CST 2024","Tue Apr 30 09:37:11 CST 2024","24220","test_case","test_media_center","TestMediaCenter","","","取消编辑素材",""
"broken","Tue Apr 30 09:38:25 CST 2024","Tue Apr 30 09:38:25 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","进行节目单的编辑",""
"broken","Tue Apr 30 09:36:21 CST 2024","Tue Apr 30 09:36:46 CST 2024","24703","test_case","test_media_center","TestMediaCenter","","","查看图片详情",""
"passed","Tue Apr 30 09:51:43 CST 2024","Tue Apr 30 09:52:06 CST 2024","22288","test_case","test_release_management","TestReleaseManagemen_2","","","节目编排-选择节目-进行标签的展开",""
"passed","Tue Apr 30 09:35:40 CST 2024","Tue Apr 30 09:36:09 CST 2024","29283","test_case","test_media_center","TestMediaCenter","","","上传指定文件夹下的所有文件",""
"broken","Tue Apr 30 09:37:39 CST 2024","Tue Apr 30 09:37:42 CST 2024","2672","test_case","test_media_center","TestMediaCenter","","","批量删除成功",""
"skipped","Tue Apr 30 10:01:24 CST 2024","Tue Apr 30 10:01:24 CST 2024","0","test_case","test_testin_login","TestLogin","","","点击个人中心头像logo",""
"broken","Tue Apr 30 09:38:53 CST 2024","Tue Apr 30 09:38:53 CST 2024","0","test_case","test_program_management","TestProgramManagement","","","创建联屏节目，测试屏幕组合-列数，箭头向上增加个数分功能",""
"passed","Tue Apr 30 09:43:27 CST 2024","Tue Apr 30 09:43:34 CST 2024","7702","test_case","test_release_management","TestReleaseManagemen_2","","","设置每周一到周日，每天都播放",""
"passed","Tue Apr 30 09:40:28 CST 2024","Tue Apr 30 09:40:40 CST 2024","11752","test_case","test_release_management","TestReleaseStrategy","","","发布策略，选择优先级为: 低",""
"broken","Tue Apr 30 09:52:39 CST 2024","Tue Apr 30 09:52:41 CST 2024","2679","test_case","test_system_management","TestSystemManagement","","","删除机构-取消删除",""
"broken","Tue Apr 30 09:38:26 CST 2024","Tue Apr 30 09:38:26 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","使用状态过滤，过滤暂存节目单",""
"broken","Tue Apr 30 09:46:04 CST 2024","Tue Apr 30 09:46:37 CST 2024","33122","test_case","test_release_management","TestReleaseManagemen_2","","","设置每周一到周日，每天都播放",""
"passed","Tue Apr 30 09:42:51 CST 2024","Tue Apr 30 09:42:56 CST 2024","5461","test_case","test_release_management","TestReleaseManagemen_2","","","选择所有的机构",""
"passed","Tue Apr 30 09:34:33 CST 2024","Tue Apr 30 09:34:54 CST 2024","20550","test_case","test_media_center","TestMediaCenter","","","上传单个文件",""
"broken","Tue Apr 30 09:38:25 CST 2024","Tue Apr 30 09:38:25 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","取消节目单失效",""
"skipped","Tue Apr 30 10:00:06 CST 2024","Tue Apr 30 10:00:06 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"broken","Tue Apr 30 09:41:54 CST 2024","Tue Apr 30 09:42:17 CST 2024","23138","test_case","test_release_management","TestReleaseManagemen_2","","","全选设备",""
"broken","Tue Apr 30 09:52:08 CST 2024","Tue Apr 30 09:52:34 CST 2024","25800","test_case","test_system_management","TestSystemManagement","","","添加分支",""
"passed","Tue Apr 30 09:34:04 CST 2024","Tue Apr 30 09:34:15 CST 2024","11309","test_case","test_media_center","TestMediaCenter","","","查看上传tooltips",""
"broken","Tue Apr 30 09:41:28 CST 2024","Tue Apr 30 09:41:51 CST 2024","22589","test_case","test_release_management","TestReleaseManagemen_2","","","通过设备id，来搜索设备",""
"broken","Tue Apr 30 09:56:44 CST 2024","Tue Apr 30 09:56:47 CST 2024","2675","test_case","test_terminal_center","TestTerminalCenter","","","查看设备中心-组织架构树，取消选择和全选所有门店",""
"passed","Tue Apr 30 09:34:16 CST 2024","Tue Apr 30 09:34:32 CST 2024","15213","test_case","test_media_center","TestMediaCenter","","","上传单个文件",""
"broken","Tue Apr 30 09:55:11 CST 2024","Tue Apr 30 09:55:40 CST 2024","28304","test_case","test_terminal_center","TestTerminalCenter","","","发送插播字幕，位置：上",""
"broken","Tue Apr 30 09:54:38 CST 2024","Tue Apr 30 09:54:42 CST 2024","3740","test_case","test_terminal_center","TestTerminalCenter","","","插播字幕，输入随机内容",""
"broken","Tue Apr 30 09:52:34 CST 2024","Tue Apr 30 09:52:36 CST 2024","2183","test_case","test_system_management","TestSystemManagement","","","添加门店",""
