"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Jul 19 17:15:56 CST 2024","Fri Jul 19 17:15:56 CST 2024","0","test_case","test_testin_login","TestLogin","","","点击个人中心头像logo",""
"passed","Fri Jul 19 17:17:22 CST 2024","Fri Jul 19 17:17:29 CST 2024","6880","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"passed","Fri Jul 19 17:16:04 CST 2024","Fri Jul 19 17:16:04 CST 2024","283","test_case","test_program_management","TestProgramManagement","","","取消新增普通节目",""
"broken","Fri Jul 19 17:16:51 CST 2024","Fri Jul 19 17:16:51 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","使用状态过滤，过滤已发布节目单",""
"passed","Fri Jul 19 17:24:02 CST 2024","Fri Jul 19 17:24:04 CST 2024","2174","test_case","test_terminal_center","TestTerminalCenter","","","查看设备中心-组织架构树，取消选择和全选所有门店",""
"skipped","Fri Jul 19 17:18:11 CST 2024","Fri Jul 19 17:18:11 CST 2024","0","test_case","test_release_management","TestReleaseStrategy","","","设置时间段1，固定时间播放",""
"broken","Fri Jul 19 17:23:58 CST 2024","Fri Jul 19 17:24:00 CST 2024","2775","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-删除单个节目",""
"passed","Fri Jul 19 17:19:27 CST 2024","Fri Jul 19 17:19:41 CST 2024","13729","test_case","test_media_center","TestMediaCenter","","","取消编辑素材",""
"passed","Fri Jul 19 17:15:58 CST 2024","Fri Jul 19 17:15:58 CST 2024","934","test_case","test_release_management","TestReleaseStrategy","","","切换交并集",""
"passed","Fri Jul 19 17:16:30 CST 2024","Fri Jul 19 17:16:54 CST 2024","23517","test_case","test_program_management","TestProgramManagement","","","新增一个竖屏的联屏节目",""
"broken","Fri Jul 19 17:20:42 CST 2024","Fri Jul 19 17:20:44 CST 2024","2050","test_case","test_media_center","TestMediaCenter","","","批量删除成功",""
"passed","Fri Jul 19 17:24:09 CST 2024","Fri Jul 19 17:24:15 CST 2024","6350","test_case","test_release_management","TestReleaseStrategy","","","删除第一个标签",""
