"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue May 07 12:22:28 CST 2024","Tue May 07 12:22:28 CST 2024","0","test_case","test_release_management","TestReleaseManagemen_2","","","节目编排中，选择日期",""
"broken","Tue May 07 12:04:32 CST 2024","Tue May 07 12:04:32 CST 2024","0","test_case","test_media_center","TestMediaCenter","","","上传单个文件",""
"skipped","Tue May 07 12:15:37 CST 2024","Tue May 07 12:15:37 CST 2024","0","test_case","test_release_management","TestReleaseManagemen_2","","","清空搜索",""
"skipped","Tue May 07 12:24:12 CST 2024","Tue May 07 12:24:12 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"passed","Tue May 07 12:01:23 CST 2024","Tue May 07 12:01:24 CST 2024","1556","test_case","test_system_management","TestSystemManagement","","","点击系统管理",""
"broken","Tue May 07 12:18:22 CST 2024","Tue May 07 12:18:22 CST 2024","0","test_case","test_terminal_center","TestTerminalCenter","","","查看设备中心-组织架构，切换到设备分组tab和组织架构tab",""
"broken","Tue May 07 12:02:48 CST 2024","Tue May 07 12:02:48 CST 2024","16","test_case","test_play_bill","TestPlayBill","","","取消节目单引用",""
"broken","Tue May 07 12:11:09 CST 2024","Tue May 07 12:11:29 CST 2024","20007","test_case","test_system_management","TestSystemManagement","","","创建新账户,新账户的类型是企业管理员",""
"broken","Tue May 07 12:14:37 CST 2024","Tue May 07 12:14:57 CST 2024","20080","test_case","test_terminal_center","TestTerminalCenter","","","批量操作：停止、播放",""
"broken","Tue May 07 12:09:46 CST 2024","Tue May 07 12:09:46 CST 2024","0","test_case","test_release_management","TestReleaseStrategy","","","发布策略，取消发布",""
"passed","Tue May 07 12:02:06 CST 2024","Tue May 07 12:02:10 CST 2024","4274","test_case","test_testin_login","TestLogin","","","登录成功","测试登录模块"
"broken","Tue May 07 12:18:22 CST 2024","Tue May 07 12:18:22 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","使用状态过滤，过滤已发布节目单",""
"broken","Tue May 07 12:10:48 CST 2024","Tue May 07 12:10:48 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","成功失效节目单",""
"broken","Tue May 07 12:08:01 CST 2024","Tue May 07 12:08:01 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","进行节目单的编辑",""
"broken","Tue May 07 12:19:24 CST 2024","Tue May 07 12:19:24 CST 2024","0","test_case","test_terminal_center","TestTerminalCenter","","","查看播放列表",""
"broken","Tue May 07 12:23:52 CST 2024","Tue May 07 12:23:52 CST 2024","0","test_case","test_release_management","TestReleaseManagemen_2","","","节目编排-选节目-进行标签的折叠",""
"broken","Tue May 07 12:12:32 CST 2024","Tue May 07 12:12:32 CST 2024","0","test_case","test_program_management","TestProgramManagement","","","创建联屏节目，测试屏幕组合-行数，箭头向上增加个数分功能",""
"broken","Tue May 07 12:17:21 CST 2024","Tue May 07 12:17:21 CST 2024","0","test_case","test_media_center","TestMediaCenter","","","关闭批量删除弹框",""
"broken","Tue May 07 12:17:00 CST 2024","Tue May 07 12:17:00 CST 2024","0","test_case","test_release_management","TestReleaseManagemen_2","","","清空设备",""
"skipped","Tue May 07 12:24:12 CST 2024","Tue May 07 12:24:12 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"broken","Tue May 07 12:02:27 CST 2024","Tue May 07 12:02:27 CST 2024","0","test_case","test_media_center","TestMediaCenter","","","查看上传tooltips",""
"broken","Tue May 07 12:20:26 CST 2024","Tue May 07 12:20:26 CST 2024","0","test_case","test_program_management","TestProgramManagement","","","取消删除节目",""
"broken","Tue May 07 12:03:09 CST 2024","Tue May 07 12:03:29 CST 2024","20210","test_case","test_system_management","TestSystemManagement","","","添加分支",""
"broken","Tue May 07 12:21:27 CST 2024","Tue May 07 12:21:27 CST 2024","0","test_case","test_program_management","TestProgramManagement","","","确认删除节目",""
"broken","Tue May 07 12:05:36 CST 2024","Tue May 07 12:05:36 CST 2024","0","test_case","test_program_management","TestProgramManagement","","","取消新增普通节目",""
