"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 30 16:11:19 CST 2024","Tue Apr 30 16:11:40 CST 2024","20294","test_case","test_release_management","TestReleaseManagemen_2","","","在节目编排中，选择节目",""
"broken","Tue Apr 30 16:01:15 CST 2024","Tue Apr 30 16:01:17 CST 2024","2725","test_case","test_media_center","TestMediaCenter","","","单个素材发布",""
"broken","Tue Apr 30 16:21:36 CST 2024","Tue Apr 30 16:21:59 CST 2024","22592","test_case","test_terminal_center","TestTerminalCenter","","","查看设备中心-组织架构树，折叠和展开所有门店",""
"broken","Tue Apr 30 16:11:19 CST 2024","Tue Apr 30 16:11:19 CST 2024","509","test_case","test_release_management","TestReleaseManagemen_2","","","保存为标签",""
"broken","Tue Apr 30 15:59:17 CST 2024","Tue Apr 30 15:59:29 CST 2024","12206","test_case","test_media_center","TestMediaCenter","","","切换图片、视频、音频tab",""
"broken","Tue Apr 30 16:25:48 CST 2024","Tue Apr 30 16:26:09 CST 2024","20930","test_case","test_testin_login","TestLogin","","","登录成功","测试登录模块"
"passed","Tue Apr 30 16:04:32 CST 2024","Tue Apr 30 16:04:34 CST 2024","1735","test_case","test_release_management","TestReleaseStrategy","","","发布策略，取消发布",""
"broken","Tue Apr 30 16:05:06 CST 2024","Tue Apr 30 16:05:06 CST 2024","174","test_case","test_release_management","TestReleaseManagemen_2","","","清空设备",""
"broken","Tue Apr 30 16:12:06 CST 2024","Tue Apr 30 16:12:27 CST 2024","20578","test_case","test_release_management","TestReleaseManagemen_2","","","节目编排-选节目-筛选简单节目",""
"skipped","Tue Apr 30 16:25:48 CST 2024","Tue Apr 30 16:25:48 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"broken","Tue Apr 30 16:03:28 CST 2024","Tue Apr 30 16:03:28 CST 2024","0","test_case","test_program_management","TestProgramManagement","","","取消删除节目",""
"skipped","Tue Apr 30 16:04:35 CST 2024","Tue Apr 30 16:04:35 CST 2024","0","test_case","test_release_management","TestReleaseStrategy","","","发布管理：选择一个设备",""
"broken","Tue Apr 30 16:03:41 CST 2024","Tue Apr 30 16:03:41 CST 2024","0","test_case","test_program_management","TestProgramManagement","","","从节目管理中，点击发布，跳转到节目发布",""
"broken","Tue Apr 30 16:16:55 CST 2024","Tue Apr 30 16:16:57 CST 2024","2219","test_case","test_system_management","TestSystemManagement","","","添加门店",""
"broken","Tue Apr 30 16:03:08 CST 2024","Tue Apr 30 16:03:08 CST 2024","0","test_case","test_program_management","TestProgramManagement","","","新增一个竖屏的联屏节目",""
"broken","Tue Apr 30 16:22:25 CST 2024","Tue Apr 30 16:22:25 CST 2024","0","test_case","test_terminal_center","TestTerminalCenter","","","查看播放列表",""
