"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 04 14:08:10 CST 2024","Thu Jul 04 14:08:12 CST 2024","2458","test_case","test_release_management","TestReleaseStrategy","","","折叠所有的机构",""
"passed","Thu Jul 04 14:12:12 CST 2024","Thu Jul 04 14:12:54 CST 2024","42051","test_case","test_play_bill","TestPlayBill","","","成功引用用节目单",""
"passed","Thu Jul 04 14:08:44 CST 2024","Thu Jul 04 14:08:50 CST 2024","6211","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"passed","Thu Jul 04 14:08:12 CST 2024","Thu Jul 04 14:08:23 CST 2024","11205","test_case","test_media_center","TestMediaCenter","","","上传单个文件",""
"passed","Thu Jul 04 14:08:18 CST 2024","Thu Jul 04 14:08:42 CST 2024","23222","test_case","test_release_management","TestReleaseStrategy","","","节目编排中，选择日期",""
"passed","Thu Jul 04 14:08:47 CST 2024","Thu Jul 04 14:09:10 CST 2024","23798","test_case","test_program_management","TestProgramManagement","","","新增一个竖屏的联屏节目",""
"passed","Thu Jul 04 14:16:27 CST 2024","Thu Jul 04 14:16:28 CST 2024","1130","test_case","test_program_management","TestProgramManagement","","","从节目管理中，点击发布，跳转到节目发布",""
"broken","Thu Jul 04 14:07:45 CST 2024","Thu Jul 04 14:08:54 CST 2024","68634","test_case","test_terminal_center","TestTerminalCenter","","","搜索设备id",""
"skipped","Thu Jul 04 14:08:54 CST 2024","Thu Jul 04 14:08:54 CST 2024","0","test_case","test_terminal_center","TestTerminalCenter","","","设备设置中重新选择机构",""
"passed","Thu Jul 04 14:13:29 CST 2024","Thu Jul 04 14:14:46 CST 2024","76957","test_case","test_program_management","TestProgramManagement","","","关闭删除节目弹框",""
"passed","Thu Jul 04 14:07:55 CST 2024","Thu Jul 04 14:08:02 CST 2024","6823","test_case","test_program_management","TestProgramManagement","","","新增一个横屏的普通节目",""
"passed","Thu Jul 04 14:08:18 CST 2024","Thu Jul 04 14:08:18 CST 2024","172","test_case","test_program_management","TestProgramManagement","","","取消新增普通节目",""
"passed","Thu Jul 04 14:19:58 CST 2024","Thu Jul 04 14:21:04 CST 2024","66691","test_case","test_terminal_center","TestTerminalCenter","","","取消删除设备",""
"skipped","Thu Jul 04 14:09:42 CST 2024","Thu Jul 04 14:09:42 CST 2024","0","test_case","test_release_management","TestReleaseStrategy","","","设置时间段1，固定时间播放",""
"passed","Thu Jul 04 14:08:50 CST 2024","Thu Jul 04 14:08:57 CST 2024","6330","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"passed","Thu Jul 04 14:08:46 CST 2024","Thu Jul 04 14:09:08 CST 2024","22017","test_case","test_media_center","TestMediaCenter","","","上传指定文件夹下的所有文件",""
"passed","Thu Jul 04 14:09:57 CST 2024","Thu Jul 04 14:10:09 CST 2024","11633","test_case","test_system_management","TestSystemManagement","","","添加门店",""
"passed","Thu Jul 04 14:15:14 CST 2024","Thu Jul 04 14:15:55 CST 2024","41186","test_case","test_play_bill","TestPlayBill","","","成功删除节目单",""
"passed","Thu Jul 04 14:07:59 CST 2024","Thu Jul 04 14:08:00 CST 2024","840","test_case","test_release_management","TestReleaseStrategy","","","通过设备id，来搜索设备",""
"passed","Thu Jul 04 14:11:52 CST 2024","Thu Jul 04 14:12:38 CST 2024","46800","test_case","test_program_management","TestProgramManagement","","","重命名节目",""
"passed","Thu Jul 04 14:08:01 CST 2024","Thu Jul 04 14:08:02 CST 2024","830","test_case","test_release_management","TestReleaseStrategy","","","全选设备",""
"broken","Thu Jul 04 14:09:46 CST 2024","Thu Jul 04 14:11:42 CST 2024","115410","test_case","test_release_management","TestReleaseStrategy","","","在节目编排中，选择节目",""
"skipped","Thu Jul 04 14:07:35 CST 2024","Thu Jul 04 14:07:35 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"passed","Thu Jul 04 14:09:23 CST 2024","Thu Jul 04 14:10:12 CST 2024","49037","test_case","test_program_management","TestProgramManagement","","","删除一个节目",""
"passed","Thu Jul 04 14:08:06 CST 2024","Thu Jul 04 14:08:07 CST 2024","846","test_case","test_release_management","TestReleaseStrategy","","","切换交并集",""
"passed","Thu Jul 04 14:10:09 CST 2024","Thu Jul 04 14:10:12 CST 2024","3030","test_case","test_system_management","TestSystemManagement","","","修改名称门店",""
"passed","Thu Jul 04 14:10:13 CST 2024","Thu Jul 04 14:10:27 CST 2024","13991","test_case","test_media_center","TestMediaCenter","","","取消编辑素材",""
"passed","Thu Jul 04 14:08:12 CST 2024","Thu Jul 04 14:08:14 CST 2024","2379","test_case","test_testin_login","TestLogin","","","登录成功","测试登录模块"
