"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 30 12:02:07 CST 2024","Tue Apr 30 12:02:22 CST 2024","15636","test_case","test_media_center","TestMediaCenter","","","上传单个文件",""
"passed","Tue Apr 30 12:28:36 CST 2024","Tue Apr 30 12:28:40 CST 2024","3878","test_case","test_terminal_center","TestTerminalCenter","","","查看设备中心-组织架构，切换到设备分组tab和组织架构tab",""
"passed","Tue Apr 30 12:28:52 CST 2024","Tue Apr 30 12:29:21 CST 2024","28705","test_case","test_terminal_center","TestTerminalCenter","","","绑定-接入设备",""
"passed","Tue Apr 30 12:11:26 CST 2024","Tue Apr 30 12:11:28 CST 2024","1900","test_case","test_program_management","TestProgramManagement","","","从节目管理中，点击发布，跳转到节目发布",""
"passed","Tue Apr 30 12:28:31 CST 2024","Tue Apr 30 12:28:35 CST 2024","4050","test_case","test_terminal_center","TestTerminalCenter","","","查看设备中心-组织架构树，取消选择和全选所有门店",""
"broken","Tue Apr 30 12:07:40 CST 2024","Tue Apr 30 12:07:40 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","成功引用用节目单",""
"skipped","Tue Apr 30 12:32:05 CST 2024","Tue Apr 30 12:32:05 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"broken","Tue Apr 30 12:07:40 CST 2024","Tue Apr 30 12:07:40 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","使用状态过滤，过滤审批中节目单",""
"passed","Tue Apr 30 12:12:07 CST 2024","Tue Apr 30 12:12:10 CST 2024","3280","test_case","test_release_management","TestReleaseManagemen_2","","","清空设备",""
"passed","Tue Apr 30 12:11:51 CST 2024","Tue Apr 30 12:11:53 CST 2024","2197","test_case","test_release_management","TestReleaseStrategy","","","发布策略，选择发布策略： 追加",""
"passed","Tue Apr 30 12:13:55 CST 2024","Tue Apr 30 12:14:10 CST 2024","15102","test_case","test_release_management","TestReleaseManagemen_2","","","设置时间段1，随机时间播放",""
"skipped","Tue Apr 30 12:10:08 CST 2024","Tue Apr 30 12:10:08 CST 2024","0","test_case","test_program_management","TestProgramManagement","","","同时删除3个节目",""
"passed","Tue Apr 30 12:17:37 CST 2024","Tue Apr 30 12:17:41 CST 2024","4070","test_case","test_release_management","TestReleaseManagemen_2","","","节目编排-选择节目-进行标签的展开",""
"passed","Tue Apr 30 12:07:43 CST 2024","Tue Apr 30 12:07:54 CST 2024","10847","test_case","test_program_management","TestProgramManagement","","","新增一个横屏的普通节目",""
"passed","Tue Apr 30 12:12:02 CST 2024","Tue Apr 30 12:12:05 CST 2024","2298","test_case","test_release_management","TestReleaseManagemen_2","","","通过设备名称，来搜索设备",""
"broken","Tue Apr 30 12:07:40 CST 2024","Tue Apr 30 12:07:40 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","使用状态过滤，过滤返回修改节目单",""
"passed","Tue Apr 30 12:05:49 CST 2024","Tue Apr 30 12:06:05 CST 2024","16731","test_case","test_media_center","TestMediaCenter","","","关闭批量删除弹框",""
"passed","Tue Apr 30 12:03:44 CST 2024","Tue Apr 30 12:04:03 CST 2024","19336","test_case","test_media_center","TestMediaCenter","","","查看图片详情",""
