"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon May 13 15:59:41 CST 2024","Mon May 13 15:59:41 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","成功删除节目单",""
"broken","Mon May 13 16:47:51 CST 2024","Mon May 13 16:47:53 CST 2024","2140","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-筛选简单节目",""
"skipped","Mon May 13 16:53:49 CST 2024","Mon May 13 16:53:49 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"passed","Mon May 13 15:47:53 CST 2024","Mon May 13 15:47:57 CST 2024","3753","test_case","test_system_management","TestSystemManagement","","","删除机构-取消删除",""
"passed","Mon May 13 15:56:39 CST 2024","Mon May 13 15:58:17 CST 2024","97812","test_case","test_terminal_center","TestTerminalCenter","","","发送插播字幕，位置：上",""
"passed","Mon May 13 15:47:41 CST 2024","Mon May 13 15:47:53 CST 2024","11704","test_case","test_release_management","TestReleaseStrategy","","","发布策略，选择发布策略： 覆盖",""
"passed","Mon May 13 16:33:59 CST 2024","Mon May 13 16:35:13 CST 2024","74685","test_case","test_terminal_center","TestTerminalCenter","","","绑定-接入设备",""
"broken","Mon May 13 16:47:03 CST 2024","Mon May 13 16:47:51 CST 2024","47639","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-筛选普通节目",""
"skipped","Mon May 13 16:53:49 CST 2024","Mon May 13 16:53:49 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"broken","Mon May 13 15:46:18 CST 2024","Mon May 13 15:46:48 CST 2024","30498","test_case","test_system_management","TestSystemManagement","","","添加门店",""
"passed","Mon May 13 15:54:05 CST 2024","Mon May 13 15:54:10 CST 2024","5403","test_case","test_system_management","TestSystemManagement","","","创建新账号,不输入内容，点击确认",""
"broken","Mon May 13 15:42:23 CST 2024","Mon May 13 15:42:23 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","取消节目单引用",""
"passed","Mon May 13 15:42:00 CST 2024","Mon May 13 15:42:04 CST 2024","4548","test_case","test_testin_login","TestLogin","","","登录成功","测试登录模块"
"broken","Mon May 13 16:51:41 CST 2024","Mon May 13 16:52:14 CST 2024","33529","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-切换到选择策略弹框上",""
"skipped","Mon May 13 16:17:25 CST 2024","Mon May 13 16:17:25 CST 2024","0","test_case","test_program_management","TestProgramManagement","","","同时删除3个节目",""
"passed","Mon May 13 15:41:47 CST 2024","Mon May 13 15:41:51 CST 2024","4455","test_case","test_testin_login","TestLogin","","","登录成功","测试登录模块"
"broken","Mon May 13 16:17:30 CST 2024","Mon May 13 16:17:53 CST 2024","23038","test_case","test_terminal_center","TestTerminalCenter","","","查看设备中心-组织架构树，折叠和展开所有门店",""
"broken","Mon May 13 15:59:13 CST 2024","Mon May 13 15:59:13 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","取消删除节目单",""
"broken","Mon May 13 16:48:41 CST 2024","Mon May 13 16:49:29 CST 2024","47454","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-过滤分辨率",""
"broken","Mon May 13 16:40:10 CST 2024","Mon May 13 16:40:43 CST 2024","32971","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"passed","Mon May 13 15:47:10 CST 2024","Mon May 13 15:47:16 CST 2024","6058","test_case","test_system_management","TestSystemManagement","","","修改名称门店",""
"skipped","Mon May 13 15:46:49 CST 2024","Mon May 13 15:46:49 CST 2024","0","test_case","test_terminal_center","TestTerminalCenter","","","设备设置中重新选择机构",""
"passed","Mon May 13 16:53:22 CST 2024","Mon May 13 16:53:48 CST 2024","25991","test_case","test_system_management","TestSystemManagement","","","筛选操作日志：昨天、今天",""
"broken","Mon May 13 16:52:15 CST 2024","Mon May 13 16:52:48 CST 2024","33587","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-进行标签的折叠",""
"broken","Mon May 13 16:20:33 CST 2024","Mon May 13 16:20:33 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","使用状态过滤，过滤已发布节目单",""
"skipped","Mon May 13 16:53:49 CST 2024","Mon May 13 16:53:49 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"broken","Mon May 13 15:37:49 CST 2024","Mon May 13 15:37:49 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","节目单预览",""
"passed","Mon May 13 15:40:39 CST 2024","Mon May 13 15:40:43 CST 2024","3377","test_case","test_release_management","TestReleaseStrategy","","","发布策略，选择静音播放",""
"skipped","Mon May 13 15:47:17 CST 2024","Mon May 13 15:47:17 CST 2024","0","test_case","test_terminal_center","TestTerminalCenter","","","设备设置中，重新选择设备标签",""
"passed","Mon May 13 15:45:04 CST 2024","Mon May 13 15:45:17 CST 2024","12954","test_case","test_media_center","TestMediaCenter","","","上传单个文件",""
"passed","Mon May 13 15:51:20 CST 2024","Mon May 13 15:51:24 CST 2024","3689","test_case","test_system_management","TestSystemManagement","","","删除机构-确定删除",""
"passed","Mon May 13 16:02:14 CST 2024","Mon May 13 16:02:19 CST 2024","4354","test_case","test_program_management","TestProgramManagement","","","创建联屏节目，测试屏幕组合-列数，箭头向上增加个数分功能",""
"broken","Mon May 13 16:41:50 CST 2024","Mon May 13 16:42:23 CST 2024","32947","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"broken","Mon May 13 16:50:02 CST 2024","Mon May 13 16:50:50 CST 2024","48210","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-预览所有",""
"passed","Mon May 13 15:47:39 CST 2024","Mon May 13 15:47:41 CST 2024","1675","test_case","test_program_management","TestProgramManagement","","","关闭创建节目弹框",""
"passed","Mon May 13 15:59:46 CST 2024","Mon May 13 15:59:51 CST 2024","4589","test_case","test_program_management","TestProgramManagement","","","创建联屏节目，测试屏幕组合-列数，箭头向下减少个数分功能",""
"broken","Mon May 13 16:20:27 CST 2024","Mon May 13 16:20:30 CST 2024","2758","test_case","test_terminal_center","TestTerminalCenter","","","查看设备中心-组织架构树，取消选择和全选所有门店",""
"skipped","Mon May 13 15:45:03 CST 2024","Mon May 13 15:45:03 CST 2024","0","test_case","test_testin_login","TestLogin","","","点击个人中心头像logo",""
"broken","Mon May 13 16:02:19 CST 2024","Mon May 13 16:02:21 CST 2024","2231","test_case","test_release_management","TestReleaseStrategy","","","通过设备名称，来搜索设备",""
"broken","Mon May 13 16:30:30 CST 2024","Mon May 13 16:31:18 CST 2024","47401","test_case","test_program_management","TestProgramManagement","","","关闭删除节目弹框",""
"broken","Mon May 13 16:41:16 CST 2024","Mon May 13 16:41:49 CST 2024","32929","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"passed","Mon May 13 15:43:50 CST 2024","Mon May 13 15:45:03 CST 2024","72768","test_case","test_terminal_center","TestTerminalCenter","","","在设备中心，点击更多按钮",""
"broken","Mon May 13 16:35:59 CST 2024","Mon May 13 16:36:32 CST 2024","33080","test_case","test_release_management","TestReleaseStrategy","","","取消选择周几播放",""
"passed","Mon May 13 15:41:56 CST 2024","Mon May 13 15:42:00 CST 2024","4313","test_case","test_testin_login","TestLogin","","","登录成功","测试登录模块"
"passed","Mon May 13 16:04:08 CST 2024","Mon May 13 16:04:24 CST 2024","15857","test_case","test_media_center","TestMediaCenter","","","在删除单个素材弹框，关闭删除弹框",""
"broken","Mon May 13 16:17:56 CST 2024","Mon May 13 16:17:56 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","使用状态过滤，过滤已发布节目单",""
"skipped","Mon May 13 16:53:49 CST 2024","Mon May 13 16:53:49 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"passed","Mon May 13 15:53:06 CST 2024","Mon May 13 15:53:26 CST 2024","20108","test_case","test_media_center","TestMediaCenter","","","切换图片、视频、音频tab",""
"passed","Mon May 13 16:17:25 CST 2024","Mon May 13 16:17:29 CST 2024","3802","test_case","test_release_management","TestReleaseStrategy","","","清空设备",""
"broken","Mon May 13 16:07:00 CST 2024","Mon May 13 16:08:46 CST 2024","105621","test_case","test_terminal_center","TestTerminalCenter","","","批量发送插播字幕",""
"passed","Mon May 13 16:06:56 CST 2024","Mon May 13 16:06:59 CST 2024","2750","test_case","test_program_management","TestProgramManagement","","","新建一个文件夹",""
"passed","Mon May 13 15:43:16 CST 2024","Mon May 13 15:43:26 CST 2024","9774","test_case","test_program_management","TestProgramManagement","","","新增一个竖屏的普通节目",""
"passed","Mon May 13 15:42:15 CST 2024","Mon May 13 15:42:23 CST 2024","8501","test_case","test_media_center","TestMediaCenter","","","查看上传tooltips",""
"broken","Mon May 13 15:50:33 CST 2024","Mon May 13 15:50:33 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","进行节目单的编辑",""
"broken","Mon May 13 16:44:57 CST 2024","Mon May 13 16:46:55 CST 2024","117947","test_case","test_terminal_center","TestTerminalCenter","","","取消删除设备",""
"broken","Mon May 13 16:40:43 CST 2024","Mon May 13 16:41:16 CST 2024","32913","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"broken","Mon May 13 16:29:42 CST 2024","Mon May 13 16:30:29 CST 2024","47127","test_case","test_program_management","TestProgramManagement","","","取消删除节目",""
"broken","Mon May 13 16:50:50 CST 2024","Mon May 13 16:51:38 CST 2024","47426","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-预览仅一个节目",""
"passed","Mon May 13 16:27:36 CST 2024","Mon May 13 16:27:38 CST 2024","2306","test_case","test_release_management","TestReleaseStrategy","","","展开所有的机构",""
"passed","Mon May 13 16:35:17 CST 2024","Mon May 13 16:35:20 CST 2024","2968","test_case","test_program_management","TestProgramManagement","","","从节目管理中，点击发布，跳转到节目发布",""
"passed","Mon May 13 15:56:17 CST 2024","Mon May 13 15:56:23 CST 2024","5708","test_case","test_program_management","TestProgramManagement","","","创建联屏节目，测试屏幕组合-行数，箭头向下减少个数分功能",""
"broken","Mon May 13 16:47:53 CST 2024","Mon May 13 16:48:41 CST 2024","47756","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-筛选横屏节目",""
"passed","Mon May 13 15:54:03 CST 2024","Mon May 13 15:54:05 CST 2024","1780","test_case","test_release_management","TestReleaseStrategy","","","发布策略，取消发布",""
"skipped","Mon May 13 16:53:49 CST 2024","Mon May 13 16:53:49 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"broken","Mon May 13 16:38:31 CST 2024","Mon May 13 16:39:04 CST 2024","32937","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"broken","Mon May 13 16:23:34 CST 2024","Mon May 13 16:24:21 CST 2024","47123","test_case","test_program_management","TestProgramManagement","","","引用节目",""
"broken","Mon May 13 15:48:00 CST 2024","Mon May 13 15:50:06 CST 2024","126125","test_case","test_terminal_center","TestTerminalCenter","","","下发关机指令",""
"skipped","Mon May 13 16:46:55 CST 2024","Mon May 13 16:46:55 CST 2024","0","test_case","test_release_management","TestReleaseStrategy","","","设置时间段1，固定时间播放",""
"broken","Mon May 13 16:24:21 CST 2024","Mon May 13 16:24:44 CST 2024","23286","test_case","test_release_management","TestReleaseStrategy","","","从选设备，跳转到‘节目编排’",""
"broken","Mon May 13 16:44:23 CST 2024","Mon May 13 16:44:56 CST 2024","33240","test_case","test_release_management","TestReleaseStrategy","","","设置时间段1，随机时间播放",""
"skipped","Mon May 13 16:06:59 CST 2024","Mon May 13 16:06:59 CST 2024","0","test_case","test_release_management","TestReleaseStrategy","","","清空搜索",""
"broken","Mon May 13 15:58:20 CST 2024","Mon May 13 15:58:55 CST 2024","35720","test_case","test_media_center","TestMediaCenter","","","查看图片详情",""
"passed","Mon May 13 15:56:23 CST 2024","Mon May 13 15:56:24 CST 2024","1800","test_case","test_release_management","TestReleaseStrategy","","","发布策略，关闭发布",""
"broken","Mon May 13 16:52:48 CST 2024","Mon May 13 16:53:22 CST 2024","33414","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选择节目-进行标签的展开",""
"passed","Mon May 13 15:59:19 CST 2024","Mon May 13 15:59:22 CST 2024","3400","test_case","test_program_management","TestProgramManagement","","","创建联屏节目，测试屏幕组合-行数，箭头向上增加个数分功能",""
"passed","Mon May 13 16:23:01 CST 2024","Mon May 13 16:23:03 CST 2024","2368","test_case","test_release_management","TestReleaseStrategy","","","切换交并集",""
"broken","Mon May 13 15:56:11 CST 2024","Mon May 13 15:56:11 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","成功失效节目单",""
"broken","Mon May 13 16:00:15 CST 2024","Mon May 13 16:01:51 CST 2024","95355","test_case","test_terminal_center","TestTerminalCenter","","","发送插播字幕，次数：随机1-10次",""
"broken","Mon May 13 16:30:29 CST 2024","Mon May 13 16:30:29 CST 2024","159","test_case","test_release_management","TestReleaseStrategy","","","折叠所有的机构",""
"passed","Mon May 13 15:40:20 CST 2024","Mon May 13 15:40:31 CST 2024","10801","test_case","test_program_management","TestProgramManagement","","","新增一个横屏的普通节目",""
"broken","Mon May 13 16:42:24 CST 2024","Mon May 13 16:44:22 CST 2024","118831","test_case","test_terminal_center","TestTerminalCenter","","","重命名设备名称",""
"passed","Mon May 13 15:43:26 CST 2024","Mon May 13 15:43:37 CST 2024","11673","test_case","test_release_management","TestReleaseStrategy","","","发布策略，选择不静音播放",""
"passed","Mon May 13 15:45:35 CST 2024","Mon May 13 15:45:50 CST 2024","15254","test_case","test_media_center","TestMediaCenter","","","上传单个文件",""
"skipped","Mon May 13 16:53:49 CST 2024","Mon May 13 16:53:49 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"broken","Mon May 13 16:35:20 CST 2024","Mon May 13 16:35:59 CST 2024","38274","test_case","test_release_management","TestReleaseStrategy","","","节目编排中，选择日期",""
"passed","Mon May 13 15:40:43 CST 2024","Mon May 13 15:40:44 CST 2024","1589","test_case","test_system_management","TestSystemManagement","","","点击系统管理",""
