"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 02 09:02:52 CST 2024","Tue Jul 02 09:02:53 CST 2024","295","test_case","test_program_management","TestProgramManagement","","","关闭创建节目弹框",""
"passed","Tue Jul 02 09:03:55 CST 2024","Tue Jul 02 09:04:18 CST 2024","23079","test_case","test_media_center","TestMediaCenter","","","上传指定文件夹下的所有文件",""
"passed","Tue Jul 02 09:04:21 CST 2024","Tue Jul 02 09:04:29 CST 2024","7948","test_case","test_media_center","TestMediaCenter","","","切换图片、视频、音频tab",""
"failed","Tue Jul 02 09:05:01 CST 2024","Tue Jul 02 09:05:02 CST 2024","587","test_case","test_play_bill","TestPlayBill","","","取消节目单引用",""
"passed","Tue Jul 02 09:02:47 CST 2024","Tue Jul 02 09:02:48 CST 2024","1166","test_case","test_release_management","TestReleaseStrategy","","","发布策略，选择优先级为: 高",""
"passed","Tue Jul 02 09:02:50 CST 2024","Tue Jul 02 09:02:52 CST 2024","1162","test_case","test_release_management","TestReleaseStrategy","","","发布策略，选择发布策略： 追加",""
"passed","Tue Jul 02 09:11:53 CST 2024","Tue Jul 02 09:11:55 CST 2024","1796","test_case","test_terminal_center","TestTerminalCenter","","","查看播放列表",""
"passed","Tue Jul 02 09:04:01 CST 2024","Tue Jul 02 09:04:08 CST 2024","6715","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"passed","Tue Jul 02 09:05:16 CST 2024","Tue Jul 02 09:06:06 CST 2024","49980","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-筛选普通节目",""
"passed","Tue Jul 02 09:05:43 CST 2024","Tue Jul 02 09:06:25 CST 2024","42191","test_case","test_play_bill","TestPlayBill","","","成功引用用节目单",""
"passed","Tue Jul 02 09:06:25 CST 2024","Tue Jul 02 09:07:06 CST 2024","41230","test_case","test_play_bill","TestPlayBill","","","取消节目单失效",""
"passed","Tue Jul 02 09:02:54 CST 2024","Tue Jul 02 09:03:52 CST 2024","58617","test_case","test_program_management","TestProgramManagement","","","新增一个横屏的联屏节目",""
"passed","Tue Jul 02 09:12:01 CST 2024","Tue Jul 02 09:13:13 CST 2024","71199","test_case","test_terminal_center","TestTerminalCenter","","","绑定-接入设备",""
"passed","Tue Jul 02 09:02:52 CST 2024","Tue Jul 02 09:02:52 CST 2024","256","test_case","test_release_management","TestReleaseStrategy","","","发布策略，关闭发布",""
"passed","Tue Jul 02 09:04:47 CST 2024","Tue Jul 02 09:05:39 CST 2024","51624","test_case","test_program_management","TestProgramManagement","","","删除一个节目",""
"passed","Tue Jul 02 09:05:40 CST 2024","Tue Jul 02 09:06:28 CST 2024","48090","test_case","test_program_management","TestProgramManagement","","","重新编辑节目",""
"passed","Tue Jul 02 09:03:55 CST 2024","Tue Jul 02 09:04:01 CST 2024","6586","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"passed","Tue Jul 02 09:09:00 CST 2024","Tue Jul 02 09:09:46 CST 2024","46850","test_case","test_program_management","TestProgramManagement","","","关闭删除节目弹框",""
"passed","Tue Jul 02 09:23:12 CST 2024","Tue Jul 02 09:24:41 CST 2024","89166","test_case","test_terminal_center","TestTerminalCenter","","","下发关机指令",""
"passed","Tue Jul 02 09:11:59 CST 2024","Tue Jul 02 09:12:01 CST 2024","2349","test_case","test_terminal_center","TestTerminalCenter","","","取消绑定设备",""
"passed","Tue Jul 02 09:03:09 CST 2024","Tue Jul 02 09:03:14 CST 2024","4890","test_case","test_release_management","TestReleaseStrategy","","","选择所有的机构",""
"passed","Tue Jul 02 09:03:06 CST 2024","Tue Jul 02 09:03:24 CST 2024","18251","test_case","test_media_center","TestMediaCenter","","","上传单个文件",""
"passed","Tue Jul 02 09:06:43 CST 2024","Tue Jul 02 09:07:54 CST 2024","71376","test_case","test_terminal_center","TestTerminalCenter","","","发送插播字幕，次数：随机1-10次",""
"passed","Tue Jul 02 09:02:45 CST 2024","Tue Jul 02 09:02:47 CST 2024","1209","test_case","test_release_management","TestReleaseStrategy","","","发布策略，选择不静音播放",""
"passed","Tue Jul 02 09:10:55 CST 2024","Tue Jul 02 09:11:01 CST 2024","5920","test_case","test_release_management","TestReleaseStrategy","","","删除第一个标签",""
