"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 18 10:33:35 CST 2024","Tue Jun 18 10:33:57 CST 2024","22078","test_case","test_media_center","TestMediaCenter","","","上传指定文件夹下的所有文件",""
"passed","Tue Jun 18 10:40:54 CST 2024","Tue Jun 18 10:40:55 CST 2024","1017","test_case","test_terminal_center","TestTerminalCenter","","","查看设备中心-组织架构树，折叠和展开所有门店",""
"passed","Tue Jun 18 10:33:03 CST 2024","Tue Jun 18 10:33:11 CST 2024","7536","test_case","test_system_management","TestSystemManagement","","","创建新账户,新账户的类型是企业管理员",""
"passed","Tue Jun 18 10:33:00 CST 2024","Tue Jun 18 10:33:03 CST 2024","3010","test_case","test_system_management","TestSystemManagement","","","创建新账号,不输入内容，点击确认",""
"passed","Tue Jun 18 10:34:09 CST 2024","Tue Jun 18 10:34:16 CST 2024","6433","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"passed","Tue Jun 18 10:34:02 CST 2024","Tue Jun 18 10:34:09 CST 2024","6805","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"passed","Tue Jun 18 10:40:55 CST 2024","Tue Jun 18 10:40:57 CST 2024","2170","test_case","test_terminal_center","TestTerminalCenter","","","查看设备中心-组织架构树，取消选择和全选所有门店",""
"passed","Tue Jun 18 10:33:21 CST 2024","Tue Jun 18 10:33:46 CST 2024","24236","test_case","test_program_management","TestProgramManagement","","","新增一个竖屏的联屏节目",""
"passed","Tue Jun 18 10:38:01 CST 2024","Tue Jun 18 10:38:48 CST 2024","46509","test_case","test_program_management","TestProgramManagement","","","关闭删除节目弹框",""
"passed","Tue Jun 18 10:36:33 CST 2024","Tue Jun 18 10:36:47 CST 2024","13868","test_case","test_media_center","TestMediaCenter","","","批量删除成功",""
"passed","Tue Jun 18 10:41:23 CST 2024","Tue Jun 18 10:41:26 CST 2024","2955","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-切换到选择策略弹框上",""
"passed","Tue Jun 18 10:33:50 CST 2024","Tue Jun 18 10:34:32 CST 2024","41150","test_case","test_play_bill","TestPlayBill","","","关闭节目单引用弹框",""
"passed","Tue Jun 18 10:41:01 CST 2024","Tue Jun 18 10:41:23 CST 2024","21317","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-删除单个节目",""
"passed","Tue Jun 18 10:32:41 CST 2024","Tue Jun 18 10:32:47 CST 2024","6180","test_case","test_media_center","TestMediaCenter","","","查看上传tooltips",""
