"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 19 18:00:02 CST 2024","Fri Jul 19 18:00:02 CST 2024","158","test_case","test_release_management","TestReleaseStrategy","","","发布策略，取消发布",""
"broken","Fri Jul 19 18:01:00 CST 2024","Fri Jul 19 18:01:03 CST 2024","3050","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"skipped","Fri Jul 19 17:59:41 CST 2024","Fri Jul 19 17:59:41 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"broken","Fri Jul 19 18:08:53 CST 2024","Fri Jul 19 18:08:53 CST 2024","0","test_case","test_terminal_center","TestTerminalCenter","","","打开节目列表",""
"skipped","Fri Jul 19 18:00:02 CST 2024","Fri Jul 19 18:00:02 CST 2024","0","test_case","test_release_management","TestReleaseStrategy","","","发布管理：选择一个设备",""
"broken","Fri Jul 19 18:08:31 CST 2024","Fri Jul 19 18:08:31 CST 2024","0","test_case","test_terminal_center","TestTerminalCenter","","","查看播放列表",""
"passed","Fri Jul 19 18:05:21 CST 2024","Fri Jul 19 18:05:35 CST 2024","13709","test_case","test_media_center","TestMediaCenter","","","批量删除成功",""
"passed","Fri Jul 19 18:01:43 CST 2024","Fri Jul 19 18:01:47 CST 2024","4077","test_case","test_release_management","TestReleaseStrategy","","","保存为标签",""
"passed","Fri Jul 19 18:01:38 CST 2024","Fri Jul 19 18:01:39 CST 2024","842","test_case","test_program_management","TestProgramManagement","","","创建联屏节目，测试屏幕组合-行数，箭头向下减少个数分功能",""
"skipped","Fri Jul 19 17:59:41 CST 2024","Fri Jul 19 17:59:41 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"passed","Fri Jul 19 18:04:39 CST 2024","Fri Jul 19 18:04:52 CST 2024","12495","test_case","test_media_center","TestMediaCenter","","","在删除单个素材弹框，关闭删除弹框",""
"passed","Fri Jul 19 18:00:00 CST 2024","Fri Jul 19 18:00:05 CST 2024","5417","test_case","test_program_management","TestProgramManagement","","","新增一个竖屏的普通节目",""
"passed","Fri Jul 19 18:05:02 CST 2024","Fri Jul 19 18:06:13 CST 2024","70947","test_case","test_terminal_center","TestTerminalCenter","","","批量操作：停止、播放",""
"passed","Fri Jul 19 18:04:15 CST 2024","Fri Jul 19 18:05:03 CST 2024","47116","test_case","test_program_management","TestProgramManagement","","","重命名节目",""
"broken","Fri Jul 19 18:08:09 CST 2024","Fri Jul 19 18:08:09 CST 2024","0","test_case","test_terminal_center","TestTerminalCenter","","","查看设备中心-组织架构，切换到设备分组tab和组织架构tab",""
"skipped","Fri Jul 19 18:01:24 CST 2024","Fri Jul 19 18:01:24 CST 2024","0","test_case","test_terminal_center","TestTerminalCenter","","","设备设置中，重新选择设备标签",""
"passed","Fri Jul 19 18:02:36 CST 2024","Fri Jul 19 18:03:24 CST 2024","47945","test_case","test_program_management","TestProgramManagement","","","重新编辑节目",""
"broken","Fri Jul 19 18:01:26 CST 2024","Fri Jul 19 18:03:20 CST 2024","113836","test_case","test_media_center","TestMediaCenter","","","预览素材",""
"skipped","Fri Jul 19 17:59:41 CST 2024","Fri Jul 19 17:59:41 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"passed","Fri Jul 19 18:00:44 CST 2024","Fri Jul 19 18:00:46 CST 2024","2649","test_case","test_release_management","TestReleaseStrategy","","","取消选择周几播放",""
"passed","Fri Jul 19 18:07:14 CST 2024","Fri Jul 19 18:07:55 CST 2024","41173","test_case","test_play_bill","TestPlayBill","","","使用状态过滤，过滤暂存节目单",""
