"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 20 18:09:50 CST 2024","Thu Jun 20 18:10:00 CST 2024","9838","test_case","test_media_center","TestMediaCenter","","","选择屏幕贴类型，进行素材上传",""
"skipped","Thu Jun 20 18:08:49 CST 2024","Thu Jun 20 18:08:49 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"broken","Thu Jun 20 18:10:14 CST 2024","Thu Jun 20 18:10:14 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","取消节目单引用",""
"passed","Thu Jun 20 18:10:58 CST 2024","Thu Jun 20 18:11:03 CST 2024","4449","test_case","test_release_management","TestReleaseStrategy","","","保存为标签",""
"passed","Thu Jun 20 18:09:06 CST 2024","Thu Jun 20 18:09:11 CST 2024","4928","test_case","test_media_center","TestMediaCenter","","","点击素材中心",""
"skipped","Thu Jun 20 18:08:49 CST 2024","Thu Jun 20 18:08:49 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"passed","Thu Jun 20 18:13:02 CST 2024","Thu Jun 20 18:13:14 CST 2024","12688","test_case","test_media_center","TestMediaCenter","","","确认删除单个素材，删除成功",""
"passed","Thu Jun 20 18:09:15 CST 2024","Thu Jun 20 18:09:16 CST 2024","1440","test_case","test_release_management","TestReleaseStrategy","","","发布策略，选择发布策略： 追加",""
"passed","Thu Jun 20 18:21:12 CST 2024","Thu Jun 20 18:21:14 CST 2024","2364","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-进行标签的折叠",""
"passed","Thu Jun 20 18:10:37 CST 2024","Thu Jun 20 18:11:48 CST 2024","71166","test_case","test_terminal_center","TestTerminalCenter","","","发送插播字幕，位置：中",""
"passed","Thu Jun 20 18:09:05 CST 2024","Thu Jun 20 18:10:36 CST 2024","91063","test_case","test_terminal_center","TestTerminalCenter","","","搜索设备id",""
"passed","Thu Jun 20 18:10:12 CST 2024","Thu Jun 20 18:10:18 CST 2024","6529","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"passed","Thu Jun 20 18:09:05 CST 2024","Thu Jun 20 18:09:07 CST 2024","1562","test_case","test_system_management","TestSystemManagement","","","点击系统管理",""
"passed","Thu Jun 20 18:09:22 CST 2024","Thu Jun 20 18:09:27 CST 2024","5669","test_case","test_program_management","TestProgramManagement","","","新增一个自定义屏幕尺寸的普通节目",""
"passed","Thu Jun 20 18:09:30 CST 2024","Thu Jun 20 18:10:26 CST 2024","55758","test_case","test_program_management","TestProgramManagement","","","新增一个横屏的联屏节目",""
"passed","Thu Jun 20 18:11:01 CST 2024","Thu Jun 20 18:11:50 CST 2024","48637","test_case","test_program_management","TestProgramManagement","","","删除一个节目",""
"passed","Thu Jun 20 18:09:29 CST 2024","Thu Jun 20 18:09:32 CST 2024","2797","test_case","test_release_management","TestReleaseStrategy","","","折叠所有的机构",""
"passed","Thu Jun 20 18:12:48 CST 2024","Thu Jun 20 18:13:01 CST 2024","12881","test_case","test_media_center","TestMediaCenter","","","在删除单个素材弹框，关闭删除弹框",""
"passed","Thu Jun 20 18:10:57 CST 2024","Thu Jun 20 18:10:58 CST 2024","813","test_case","test_program_management","TestProgramManagement","","","创建联屏节目，测试屏幕组合-列数，箭头向下减少个数分功能",""
"passed","Thu Jun 20 18:09:18 CST 2024","Thu Jun 20 18:09:19 CST 2024","876","test_case","test_release_management","TestReleaseStrategy","","","通过设备名称，来搜索设备",""
"passed","Thu Jun 20 18:21:14 CST 2024","Thu Jun 20 18:21:17 CST 2024","2944","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选择节目-进行标签的展开",""
"passed","Thu Jun 20 18:16:36 CST 2024","Thu Jun 20 18:17:29 CST 2024","53124","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-重置筛选条件",""
"passed","Thu Jun 20 18:10:37 CST 2024","Thu Jun 20 18:10:44 CST 2024","6906","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"broken","Thu Jun 20 18:10:15 CST 2024","Thu Jun 20 18:10:15 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","使用状态过滤，过滤已发布节目单",""
"broken","Thu Jun 20 18:08:49 CST 2024","Thu Jun 20 18:08:49 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","节目单预览",""
"passed","Thu Jun 20 18:09:12 CST 2024","Thu Jun 20 18:09:18 CST 2024","6035","test_case","test_media_center","TestMediaCenter","","","查看上传tooltips",""
"broken","Thu Jun 20 18:10:28 CST 2024","Thu Jun 20 18:10:30 CST 2024","2859","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"passed","Thu Jun 20 18:09:34 CST 2024","Thu Jun 20 18:09:37 CST 2024","2818","test_case","test_system_management","TestSystemManagement","","","创建新账号,不输入内容，点击确认",""
"passed","Thu Jun 20 18:09:14 CST 2024","Thu Jun 20 18:09:16 CST 2024","2708","test_case","test_testin_login","TestLogin","","","登录成功","测试登录模块"
"passed","Thu Jun 20 18:23:52 CST 2024","Thu Jun 20 18:24:59 CST 2024","66919","test_case","test_terminal_center","TestTerminalCenter","","","删除设备成功",""
"passed","Thu Jun 20 18:20:44 CST 2024","Thu Jun 20 18:20:45 CST 2024","1598","test_case","test_terminal_center","TestTerminalCenter","","","打开节目列表",""
"passed","Thu Jun 20 18:13:00 CST 2024","Thu Jun 20 18:14:11 CST 2024","71120","test_case","test_terminal_center","TestTerminalCenter","","","发送插播字幕，次数：随机1-10次",""
"broken","Thu Jun 20 18:10:18 CST 2024","Thu Jun 20 18:10:21 CST 2024","2735","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"broken","Thu Jun 20 18:15:23 CST 2024","Thu Jun 20 18:18:19 CST 2024","176024","test_case","test_terminal_center","TestTerminalCenter","","","批量发送插播字幕",""
"passed","Thu Jun 20 18:19:31 CST 2024","Thu Jun 20 18:19:33 CST 2024","2176","test_case","test_terminal_center","TestTerminalCenter","","","查看设备中心-组织架构，切换到设备分组tab和组织架构tab",""
"passed","Thu Jun 20 18:09:19 CST 2024","Thu Jun 20 18:09:21 CST 2024","2383","test_case","test_testin_login","TestLogin","","","登录成功","测试登录模块"
"passed","Thu Jun 20 18:09:25 CST 2024","Thu Jun 20 18:09:26 CST 2024","1035","test_case","test_release_management","TestReleaseStrategy","","","切换交并集",""
"passed","Thu Jun 20 18:09:01 CST 2024","Thu Jun 20 18:09:04 CST 2024","3240","test_case","test_testin_login","TestLogin","","","登录成功","测试登录模块"
"passed","Thu Jun 20 18:14:48 CST 2024","Thu Jun 20 18:16:36 CST 2024","107386","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-过滤分辨率",""
"passed","Thu Jun 20 18:09:05 CST 2024","Thu Jun 20 18:09:09 CST 2024","3844","test_case","test_release_management","TestReleaseStrategy","","","发布策略，选择静音播放",""
"passed","Thu Jun 20 18:10:21 CST 2024","Thu Jun 20 18:10:28 CST 2024","6492","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"passed","Thu Jun 20 18:09:29 CST 2024","Thu Jun 20 18:09:39 CST 2024","10420","test_case","test_media_center","TestMediaCenter","","","上传单个文件",""
"broken","Thu Jun 20 18:10:14 CST 2024","Thu Jun 20 18:10:14 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","取消节目单失效",""
"passed","Thu Jun 20 18:10:44 CST 2024","Thu Jun 20 18:10:58 CST 2024","13881","test_case","test_release_management","TestReleaseStrategy","","","设置时间段1，随机时间播放",""
"broken","Thu Jun 20 18:20:25 CST 2024","Thu Jun 20 18:20:25 CST 2024","0","test_case","test_release_management","TestReleaseStrategy","","","节目编排-选节目-删除单个节目",""
"passed","Thu Jun 20 18:15:28 CST 2024","Thu Jun 20 18:17:06 CST 2024","97456","test_case","test_program_management","TestProgramManagement","","","关闭删除节目弹框",""
"skipped","Thu Jun 20 18:10:36 CST 2024","Thu Jun 20 18:10:36 CST 2024","0","test_case","test_terminal_center","TestTerminalCenter","","","设备设置中，重新选择设备标签",""
"passed","Thu Jun 20 18:10:05 CST 2024","Thu Jun 20 18:10:12 CST 2024","6783","test_case","test_release_management","TestReleaseStrategy","","","设置每周一到周日，每天都播放",""
"broken","Thu Jun 20 18:10:14 CST 2024","Thu Jun 20 18:10:14 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","使用状态过滤，过滤审批中节目单",""
"passed","Thu Jun 20 18:11:26 CST 2024","Thu Jun 20 18:11:40 CST 2024","13966","test_case","test_media_center","TestMediaCenter","","","取消编辑素材",""
"broken","Thu Jun 20 18:10:15 CST 2024","Thu Jun 20 18:10:15 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","使用状态过滤，过滤审批不通过节目单",""
"passed","Thu Jun 20 18:09:04 CST 2024","Thu Jun 20 18:09:09 CST 2024","4713","test_case","test_testin_login","TestLogin","","","登录成功","测试登录模块"
"passed","Thu Jun 20 18:24:59 CST 2024","Thu Jun 20 18:26:05 CST 2024","65728","test_case","test_terminal_center","TestTerminalCenter","","","查看设备信息",""
"broken","Thu Jun 20 18:09:23 CST 2024","Thu Jun 20 18:09:25 CST 2024","1698","test_case","test_release_management","TestReleaseStrategy","","","在选设备抽屉，切换到‘设备分组’tab上",""
"passed","Thu Jun 20 18:09:20 CST 2024","Thu Jun 20 18:09:23 CST 2024","2655","test_case","test_release_management","TestReleaseStrategy","","","清空设备",""
"broken","Thu Jun 20 18:10:14 CST 2024","Thu Jun 20 18:10:14 CST 2024","0","test_case","test_play_bill","TestPlayBill","","","关闭节目单引用弹框",""
"passed","Thu Jun 20 18:10:58 CST 2024","Thu Jun 20 18:10:59 CST 2024","1255","test_case","test_program_management","TestProgramManagement","","","创建联屏节目，测试屏幕组合-列数，箭头向上增加个数分功能",""
