"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jun 17 09:09:12 CST 2024","Mon Jun 17 09:09:12 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"skipped","Mon Jun 17 09:09:12 CST 2024","Mon Jun 17 09:09:12 CST 2024","0","","","","","","节目单预览",""
"skipped","Mon Jun 17 09:09:12 CST 2024","Mon Jun 17 09:09:12 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"skipped","Mon Jun 17 09:09:12 CST 2024","Mon Jun 17 09:09:12 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"skipped","Mon Jun 17 09:09:12 CST 2024","Mon Jun 17 09:09:12 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"skipped","Mon Jun 17 09:09:12 CST 2024","Mon Jun 17 09:09:12 CST 2024","0","","","","","","搜索设备id",""
"skipped","Mon Jun 17 09:09:12 CST 2024","Mon Jun 17 09:09:12 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"skipped","Mon Jun 17 09:09:12 CST 2024","Mon Jun 17 09:09:12 CST 2024","0","","","","","","点击素材中心",""
"skipped","Mon Jun 17 09:09:12 CST 2024","Mon Jun 17 09:09:12 CST 2024","0","","","","","","新增一个横屏的普通节目",""
"skipped","Mon Jun 17 09:09:12 CST 2024","Mon Jun 17 09:09:12 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
"skipped","Mon Jun 17 09:09:12 CST 2024","Mon Jun 17 09:09:12 CST 2024","0","test_case","test_testin","TestTestIn","","","登录成功","测试登录模块"
